(1,133)
(2,155)
(3,166)
(4,177)
(5,182)
(6,189)
(7,195)
(8,203)
(9,207)
(10,200)
(11,194)
(12,194)
(13,184)
(14,171)
(15,164)
(16,144)
(17,135)
(18,126)
(19,134)
(20,149)
(21,163)
(22,174)
(23,189)
(24,189)
(25,192)
(26,201)
(27,202)
(28,201)
(29,200)
(30,194)
(31,184)
(32,181)
(33,168)
(34,148)
(35,131)
