(1,381)
(2,369)
(3,355)
(4,339)
(5,321)
(6,299)
(7,275)
(8,298)
(9,322)
(10,343)
(11,361)
(12,376)
(13,386)
(14,394)
(15,398)
(16,400)
(17,399)
(18,395)
(19,399)
(20,401)
(21,399)
(22,396)
(23,387)
(24,377)
(25,360)
(26,344)
(27,323)
(28,299)
(29,273)
(30,294)
(31,316)
(32,336)
(33,352)
(34,367)
(35,375)
