(0,208)
(1,224)
(2,245)
(3,256)
(4,268)
(5,278)
(6,284)
(7,289)
(8,293)
(9,295)
(10,291)
(11,289)
(12,286)
(13,280)
(14,272)
(15,261)
(16,249)
(17,234)
(18,219)
(19,234)
(20,249)
(21,260)
(22,271)
(23,279)
(24,285)
(25,289)
(26,290)
(27,295)
(28,293)
(29,289)
(30,284)
(31,276)
(32,268)
(33,255)
(34,240)
(35,223)
