(0,363)
(1,356)
(2,341)
(3,328)
(4,309)
(5,287)
(6,261)
(7,267)
(8,288)
(9,303)
(10,316)
(11,329)
(12,338)
(13,344)
(14,350)
(15,353)
(16,352)
(17,348)
(18,340)
(19,347)
(20,351)
(21,352)
(22,351)
(23,346)
(24,340)
(25,334)
(26,321)
(27,307)
(28,291)
(29,269)
(30,261)
(31,286)
(32,306)
(33,326)
(34,341)
(35,353)
