(0,327)
(1,309)
(2,291)
(3,273)
(4,252)
(5,273)
(6,293)
(7,312)
(8,327)
(9,339)
(10,348)
(11,355)
(12,359)
(13,361)
(14,360)
(15,355)
(16,348)
(17,340)
(18,326)
(19,338)
(20,348)
(21,355)
(22,360)
(23,361)
(24,359)
(25,356)
(26,350)
(27,341)
(28,330)
(29,313)
(30,297)
(31,274)
(32,253)
(33,267)
(34,289)
(35,313)
