(1,245)
(2,239)
(3,234)
(4,223)
(5,212)
(6,199)
(7,182)
(8,171)
(9,192)
(10,201)
(11,213)
(12,226)
(13,232)
(14,238)
(15,244)
(16,246)
(17,245)
(18,247)
(19,241)
(20,238)
(21,229)
(22,223)
(23,212)
(24,197)
(25,184)
(26,176)
(27,192)
(28,205)
(29,219)
(30,229)
(31,239)
(32,245)
(33,248)
(34,250)
(35,251)
