(0,352)
(1,360)
(2,365)
(3,368)
(4,368)
(5,365)
(6,361)
(7,352)
(8,343)
(9,331)
(10,317)
(11,301)
(12,282)
(13,293)
(14,312)
(15,330)
(16,343)
(17,354)
(18,363)
(19,355)
(20,345)
(21,331)
(22,314)
(23,295)
(24,282)
(25,297)
(26,315)
(27,330)
(28,342)
(29,352)
(30,360)
(31,364)
(32,367)
(33,366)
(34,363)
(35,359)
