(0,326)
(1,319)
(2,308)
(3,298)
(4,284)
(5,265)
(6,247)
(7,258)
(8,274)
(9,287)
(10,300)
(11,309)
(12,317)
(13,322)
(14,326)
(15,326)
(16,326)
(17,325)
(18,328)
(19,332)
(20,335)
(21,336)
(22,334)
(23,331)
(24,325)
(25,319)
(26,308)
(27,298)
(28,283)
(29,267)
(30,249)
(31,264)
(32,279)
(33,293)
(34,305)
(35,316)
