(0,340)
(1,329)
(2,313)
(3,298)
(4,281)
(5,284)
(6,302)
(7,319)
(8,335)
(9,351)
(10,362)
(11,368)
(12,372)
(13,374)
(14,372)
(15,370)
(16,363)
(17,355)
(18,342)
(19,355)
(20,364)
(21,369)
(22,373)
(23,373)
(24,373)
(25,367)
(26,362)
(27,351)
(28,336)
(29,319)
(30,302)
(31,284)
(32,282)
(33,297)
(34,311)
(35,327)
