Title: 16mm90deg
(0,214)
(1,207)
(2,201)
(3,196)
(4,185)
(5,172)
(6,160)
(7,150)
(8,166)
(9,180)
(10,190)
(11,199)
(12,208)
(13,213)
(14,216)
(15,218)
(16,221)
(17,217)
(18,215)
(19,212)
(20,202)
(21,197)
(22,180)
(23,167)
(24,152)
(25,165)
(26,177)
(27,188)
(28,198)
(29,205)
(30,211)
(31,214)
(32,218)
(33,218)
(34,218)
(35,215)
