(1,220)
(2,228)
(3,237)
(4,243)
(5,247)
(6,250)
(7,250)
(8,247)
(9,243)
(10,237)
(11,228)
(12,218)
(13,208)
(14,195)
(15,181)
(16,176)
(17,191)
(18,204)
(19,215)
(20,225)
(21,233)
(22,239)
(23,244)
(24,246)
(25,247)
(26,246)
(27,243)
(28,236)
(29,228)
(30,219)
(31,207)
(32,195)
(33,182)
(34,179)
(35,196)
