(0,357)
(1,358)
(2,358)
(3,355)
(4,348)
(5,335)
(6,324)
(7,309)
(8,290)
(9,266)
(10,240)
(11,261)
(12,284)
(13,301)
(14,317)
(15,330)
(16,340)
(17,346)
(18,350)
(19,346)
(20,340)
(21,333)
(22,318)
(23,302)
(24,284)
(25,262)
(26,240)
(27,264)
(28,287)
(29,307)
(30,325)
(31,337)
(32,346)
(33,354)
(34,356)
(35,359)
