(0,265)
(1,271)
(2,270)
(3,268)
(4,265)
(5,258)
(6,249)
(7,240)
(8,226)
(9,210)
(10,194)
(11,186)
(12,204)
(13,221)
(14,233)
(15,243)
(16,253)
(17,261)
(18,263)
(19,261)
(20,253)
(21,243)
(22,233)
(23,220)
(24,203)
(25,188)
(26,189)
(27,206)
(28,225)
(29,238)
(30,250)
(31,256)
(32,263)
(33,266)
(34,268)
(35,269)
