(0,357)
(1,364)
(2,367)
(3,369)
(4,369)
(5,366)
(6,360)
(7,353)
(8,342)
(9,331)
(10,315)
(11,298)
(12,280)
(13,293)
(14,312)
(15,325)
(16,338)
(17,351)
(18,358)
(19,351)
(20,338)
(21,324)
(22,309)
(23,292)
(24,280)
(25,299)
(26,316)
(27,331)
(28,344)
(29,354)
(30,360)
(31,366)
(32,368)
(33,368)
(34,365)
(35,362)
