(0,333)
(1,315)
(2,292)
(3,268)
(4,242)
(5,261)
(6,281)
(7,303)
(8,317)
(9,328)
(10,339)
(11,348)
(12,353)
(13,355)
(14,352)
(15,352)
(16,346)
(17,336)
(18,324)
(19,335)
(20,346)
(21,351)
(22,353)
(23,353)
(24,352)
(25,348)
(26,339)
(27,330)
(28,315)
(29,300)
(30,281)
(31,259)
(32,241)
(33,265)
(34,290)
(35,311)
