(1,217)
(2,217)
(3,215)
(4,212)
(5,206)
(6,197)
(7,188)
(8,179)
(9,166)
(10,154)
(11,157)
(12,169)
(13,180)
(14,190)
(15,201)
(16,206)
(17,211)
(18,213)
(19,219)
(20,216)
(21,215)
(22,210)
(23,208)
(24,199)
(25,193)
(26,180)
(27,169)
(28,156)
(29,158)
(30,171)
(31,184)
(32,194)
(33,203)
(34,210)
(35,214)
