(1,174)
(2,180)
(3,193)
(4,205)
(5,216)
(6,230)
(7,232)
(8,238)
(9,247)
(10,243)
(11,247)
(12,244)
(13,239)
(14,230)
(15,223)
(16,211)
(17,202)
(18,188)
(19,172)
(20,187)
(21,201)
(22,214)
(23,224)
(24,233)
(25,241)
(26,246)
(27,251)
(28,251)
(29,252)
(30,249)
(31,243)
(32,239)
(33,230)
(34,219)
(35,206)
