(1,243)
(2,240)
(3,238)
(4,228)
(5,222)
(6,211)
(7,199)
(8,188)
(9,169)
(10,184)
(11,202)
(12,213)
(13,222)
(14,230)
(15,241)
(16,243)
(17,246)
(18,246)
(19,248)
(20,243)
(21,242)
(22,232)
(23,224)
(24,216)
(25,203)
(26,187)
(27,177)
(28,192)
(29,206)
(30,220)
(31,231)
(32,242)
(33,247)
(34,251)
(35,253)
