(0,325)
(1,331)
(2,331)
(3,331)
(4,326)
(5,324)
(6,313)
(7,299)
(8,277)
(9,273)
(10,247)
(11,258)
(12,265)
(13,298)
(14,308)
(15,315)
(16,315)
(17,316)
(18,314)
(19,316)
(20,316)
(21,315)
(22,309)
(23,297)
(24,286)
(25,269)
(26,250)
(27,266)
(28,281)
(29,293)
(30,302)
(31,308)
(32,311)
(33,311)
(34,314)
(35,328)
