(1,284)
(2,272)
(3,255)
(4,248)
(5,253)
(6,269)
(7,283)
(8,298)
(9,306)
(10,315)
(11,319)
(12,321)
(13,320)
(14,327)
(15,323)
(16,311)
(17,306)
(18,297)
(19,284)
(20,267)
(21,250)
(22,247)
(23,252)
(24,264)
(25,279)
(26,293)
(27,305)
(28,314)
(29,321)
(30,326)
(31,328)
(32,328)
(33,324)
(34,318)
(35,310)
